trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
359,False,"{'a': 0.9, 'e': 7.759095599816886e-06}",25,0,35.32986824729819,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
360,False,"{'a': 0.9, 'e': 7.71604938271605e-06}",25,19,12.762941124870714,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.9, 'e': 7.673360394717659e-06}",25,0,45.48474111462412,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
362,False,"{'a': 0.9, 'e': 7.631024693995909e-06}",30,15,24.049569169690756,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.9, 'e': 7.5890383929452295e-06}",20,8,19.14965540647703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.9, 'e': 7.547397657287767e-06}",20,12,16.727612926186637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.9, 'e': 7.5060987051979735e-06}",25,8,34.21056286162195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.9, 'e': 7.465137806443907e-06}",20,5,24.84951049130202,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.9, 'e': 7.4245112815448925e-06}",20,11,12.135614251188525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.9, 'e': 7.38421550094518e-06}",20,11,17.996481218762334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.9, 'e': 7.344246884203259e-06}",25,3,-5.936396990011984,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
370,False,"{'a': 0.9, 'e': 7.3046018991964936e-06}",30,9,36.95672527056535,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.9, 'e': 7.2652770613407345e-06}",20,8,19.252461397562563,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.9, 'e': 7.226268932824604e-06}",30,20,18.06636256250571,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.9, 'e': 7.187574121858132e-06}",20,13,11.844280654697098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.9, 'e': 7.149189281935428e-06}",30,16,26.897289141909905,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.9, 'e': 7.111111111111111e-06}",25,16,21.187755632813605,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.9, 'e': 7.0733363512901765e-06}",20,12,13.894477232816595,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.9, 'e': 7.035861787531046e-06}",20,10,18.222421758709984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.9, 'e': 6.9986842473614964e-06}",20,11,17.929648835423528,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.9, 'e': 6.961800600107212e-06}",30,11,35.069578104695196,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.9, 'e': 6.925207756232687e-06}",20,8,22.230208452236912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.9, 'e': 6.888902666694223e-06}",30,17,22.33476251319016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.9, 'e': 6.852882322304762e-06}",25,8,29.579568773673845,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.9, 'e': 6.817143753110322e-06}",30,12,32.25965082392772,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.9, 'e': 6.781684027777777e-06}",25,15,15.609414769407564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.9, 'e': 6.7465002529937596e-06}",25,14,18.002129333991434,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.9, 'e': 6.71158957287444e-06}",20,10,21.488740095439265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.9, 'e': 6.676949168385981e-06}",30,21,15.70257866857512,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.9, 'e': 6.642576256775428e-06}",25,17,14.271026529985264,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.9, 'e': 6.608468091011823e-06}",30,14,-15.066489948275269,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
390,False,"{'a': 0.9, 'e': 6.574621959237344e-06}",20,2,28.50964847805234,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.9, 'e': 6.541035184228256e-06}",20,3,27.552682016115348,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.9, 'e': 6.507705122865473e-06}",25,10,26.7035157701973,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.9, 'e': 6.47462916561454e-06}",25,11,21.02342781832433,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.9, 'e': 6.441804736014842e-06}",20,0,28.805693447296054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
395,False,"{'a': 0.9, 'e': 6.409229290177856e-06}",25,14,16.146749843060245,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.9, 'e': 6.376900316294256e-06}",25,14,19.954739995075197,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.9, 'e': 6.344815334149699e-06}",20,11,16.54791295587703,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.9, 'e': 6.312971894649125e-06}",25,0,37.89851765202465,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
399,False,"{'a': 0.9, 'e': 6.281367579349376e-06}",20,8,19.85567575115455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.9, 'e': 6.25e-06}",20,15,9.074490303799404,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.9, 'e': 6.218866798092052e-06}",20,13,12.81539907161187,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.9, 'e': 6.187965644414742e-06}",25,19,9.645131567608967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.9, 'e': 6.157294238619781e-06}",30,8,38.81114506621296,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.9, 'e': 6.126850308793255e-06}",20,6,28.160161055525467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.9, 'e': 6.0966316110349035e-06}",35,26,17.981161687686633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.9, 'e': 6.066635929044626e-06}",20,10,16.636500024173635,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.9, 'e': 6.036861073716111e-06}",20,12,14.721675341405549,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.9, 'e': 6.007304882737409e-06}",20,6,28.30467562715971,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.9, 'e': 5.977965220198349e-06}",25,0,34.806812108734974,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
410,False,"{'a': 0.9, 'e': 5.9488399762046405e-06}",30,20,20.35503078599627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.9, 'e': 5.919927066498541e-06}",30,16,28.665514728312022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.9, 'e': 5.891224432085965e-06}",20,12,15.378590279940966,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.9, 'e': 5.8627300388699e-06}",25,15,18.646058598300026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.9, 'e': 5.834441877290019e-06}",25,17,14.612951546815635,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.9, 'e': 5.8063579619683555e-06}",20,0,26.407194609652063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
416,False,"{'a': 0.9, 'e': 5.778476331360947e-06}",35,21,21.151552838744283,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.9, 'e': 5.750795047415305e-06}",25,13,25.195098102277026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.9, 'e': 5.7233121952336254e-06}",30,13,32.68953193140717,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.9, 'e': 5.696025882741611e-06}",20,8,20.275084862220915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.9, 'e': 5.668934240362812e-06}",25,15,17.613111378967222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.9, 'e': 5.6420354206983716e-06}",25,17,15.158833756952315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.9, 'e': 5.61532759821208e-06}",20,16,7.066635700213046,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.9, 'e': 5.5888089689206334e-06}",25,11,27.84040919547499,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.9, 'e': 5.562477750089e-06}",30,10,37.396673378854324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.9, 'e': 5.536332179930796e-06}",20,2,21.66986101784151,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.9, 'e': 5.510370517313584e-06}",25,13,20.024592240362246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.9, 'e': 5.484591041468993e-06}",30,19,23.30262452557878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.9, 'e': 5.458992051707573e-06}",20,9,20.654342384697717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.9, 'e': 5.433571867138301e-06}",25,18,15.328883483308942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.9, 'e': 5.408328826392644e-06}",25,11,25.66882689244146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.9, 'e': 5.383261287353104e-06}",25,8,24.52295564638684,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.9, 'e': 5.358367626886145e-06}",20,12,16.406022435021768,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.9, 'e': 5.333646240579448e-06}",20,6,26.93806517919636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.9, 'e': 5.309095542483383e-06}",25,11,25.067378893649014,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.9, 'e': 5.2847139648566525e-06}",20,16,7.1822477814762395,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.9, 'e': 5.2604999579160005e-06}",20,16,5.528741816164654,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.9, 'e': 5.236451989589934e-06}",25,10,27.602369270558455,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.9, 'e': 5.21256854527637e-06}",25,13,19.482519706565913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.9, 'e': 5.188848127604153e-06}",35,21,21.001156823933854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.9, 'e': 5.1652892561983475e-06}",20,6,21.665754019444588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.9, 'e': 5.141890467449262e-06}",25,7,28.36171554641409,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.9, 'e': 5.11865031428513e-06}",20,10,17.587249582772014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.9, 'e': 5.095567365948362e-06}",20,8,21.33905189282499,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.9, 'e': 5.072640207775343e-06}",20,4,28.782343475959717,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.9, 'e': 5.049867440979674e-06}",20,10,20.341351069210607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.9, 'e': 5.027247682438818e-06}",20,9,24.74308706068322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.9, 'e': 5.004779564484083e-06}",20,8,23.070902867313418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.9, 'e': 4.982461734693877e-06}",25,13,22.42509612610165,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.9, 'e': 4.9602928556902e-06}",20,9,20.162061920425458,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.9, 'e': 4.938271604938272e-06}",25,18,13.617448874883879,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.9, 'e': 4.9163966745492895e-06}",25,10,29.82098325601846,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.9, 'e': 4.894666771086224e-06}",25,19,13.25126716297105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.9, 'e': 4.8730806153726205e-06}",20,3,27.387419185854725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.9, 'e': 4.851636942304334e-06}",20,6,22.241592078930736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.9, 'e': 4.830334500664171e-06}",30,7,42.93937477211767,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.9, 'e': 4.809172052939366e-06}",20,13,14.293906233661055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.9, 'e': 4.788148375141849e-06}",25,5,35.739609158641066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.9, 'e': 4.767262256631262e-06}",25,13,21.73094366686603,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.9, 'e': 4.746512499940669e-06}",25,8,32.32921870526196,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.9, 'e': 4.7258979206049145e-06}",25,15,21.064721815894522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.9, 'e': 4.705417346991592e-06}",25,5,29.024354438731248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.9, 'e': 4.685069620134555e-06}",25,15,18.167602600340672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.9, 'e': 4.664853593569966e-06}",25,3,37.14936019383546,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.9, 'e': 4.6447681331747915e-06}",25,11,21.850838123522347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.9, 'e': 4.624812117007747e-06}",25,14,20.244170256278835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.9, 'e': 4.6049844351526094e-06}",20,12,13.43287450506688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.9, 'e': 4.585283989563894e-06}",20,0,33.20818957566325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.9, 'e': 4.565709693914822e-06}",20,8,21.05541582614285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.9, 'e': 4.5462604734475655e-06}",20,12,15.712202741177085,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.9, 'e': 4.526935264825713e-06}",20,9,20.211657811941453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.9, 'e': 4.507733015988929e-06}",20,16,8.261755566661591,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.9, 'e': 4.4886526860097676e-06}",20,13,13.36691901927006,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.9, 'e': 4.469693244952599e-06}",20,8,18.961874594479717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.9, 'e': 4.450853673734622e-06}",20,10,19.592321340854436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.9, 'e': 4.43213296398892e-06}",20,12,14.5555517809104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.9, 'e': 4.413530117929525e-06}",30,18,22.380219339600256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.9, 'e': 4.395044148218469e-06}",25,12,23.31293663946384,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.9, 'e': 4.376674077834772e-06}",25,7,33.52381229520225,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.9, 'e': 4.358418939945345e-06}",20,0,28.682194301813936,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
480,False,"{'a': 0.9, 'e': 4.340277777777778e-06}",30,13,31.42373396742702,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.9, 'e': 4.322249644494967e-06}",30,20,18.254707554845826,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.9, 'e': 4.304333603071572e-06}",20,14,11.551070668830388,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.9, 'e': 4.286528726172258e-06}",25,19,10.48448257136733,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.9, 'e': 4.2688340960316914e-06}",20,16,8.112884160729099,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.9, 'e': 4.251248804336273e-06}",25,12,24.06424525895106,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.9, 'e': 4.233771952107571e-06}",20,16,7.912421160647062,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.9, 'e': 4.216402649587425e-06}",20,9,22.98429381391631,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.9, 'e': 4.199140016124697e-06}",25,5,34.67742629646561,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.9, 'e': 4.18198318006365e-06}",20,12,14.693792074069934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.9, 'e': 4.164931278633902e-06}",20,15,9.020941871288308,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.9, 'e': 4.14798345784197e-06}",20,12,13.946221989574203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.9, 'e': 4.131138872364333e-06}",20,15,7.808492733516227,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.9, 'e': 4.114396685442031e-06}",30,21,14.899899796320042,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.9, 'e': 4.097756068776738e-06}",25,13,25.464983442707087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.9, 'e': 4.0812162024283235e-06}",20,12,14.729753245259587,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.9, 'e': 4.06477627471384e-06}",30,24,11.665700385538212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.9, 'e': 4.04843548210794e-06}",25,15,20.228057149694898,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.9, 'e': 4.032193029144691e-06}",25,0,35.71242513545618,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
499,False,"{'a': 0.9, 'e': 4.01604812832077e-06}",25,16,18.13372591140011,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.9, 'e': 4e-06}",25,11,24.671887116304312,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.9, 'e': 3.9840478723192335e-06}",25,20,9.936859203407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.9, 'e': 3.968190981095538e-06}",20,14,9.42734015299494,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.9, 'e': 3.9524285697346734e-06}",25,0,36.02878430729861,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
504,False,"{'a': 0.9, 'e': 3.936759889140842e-06}",20,11,17.158585713016215,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.9, 'e': 3.921184197627684e-06}",30,24,13.829299374793202,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.9, 'e': 3.905700760830508e-06}",25,11,24.110816872856738,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.9, 'e': 3.89030885161973e-06}",20,13,10.141894748205685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.9, 'e': 3.8750077500155e-06}",30,23,11.418935352611697,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.9, 'e': 3.859796743103508e-06}",30,23,14.61053687806889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.9, 'e': 3.844675124951942e-06}",25,4,38.95438330932717,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.9, 'e': 3.8296421965295784e-06}",25,19,7.974093094403408,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.9, 'e': 3.814697265625e-06}",25,11,23.344391031133803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.9, 'e': 3.7998396467669062e-06}",20,0,32.79582690375481,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
514,False,"{'a': 0.9, 'e': 3.785068661145513e-06}",25,20,11.94198576603491,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.9, 'e': 3.7703836365350176e-06}",35,14,37.76151144890179,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.9, 'e': 3.7557839072171143e-06}",20,9,22.276779796499405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.9, 'e': 3.741268813905548e-06}",20,14,9.754784803661265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.9, 'e': 3.7268377036716803e-06}",20,12,9.937694124001165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.9, 'e': 3.712489929871065e-06}",25,15,16.319400963194855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.9, 'e': 3.698224852071006e-06}",20,0,30.779819794395767,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.9, 'e': 3.6840418359790892e-06}",25,16,17.59757188697188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.9, 'e': 3.669940253372675e-06}",20,7,24.702012736979956,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.9, 'e': 3.655919482029328e-06}",20,12,15.241283981046756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.9, 'e': 3.6419789056581785e-06}",30,13,31.579941103489652,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.9, 'e': 3.6281179138321994e-06}",20,10,14.994293488010102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.9, 'e': 3.614335901921381e-06}",20,9,22.14034792767613,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.9, 'e': 3.6006322710267922e-06}",30,20,20.0320084123948,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.9, 'e': 3.5870064279155188e-06}",20,2,27.604672402799302,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.9, 'e': 3.5734577849564572e-06}",25,20,7.867874759792535,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.9, 'e': 3.55998576005696e-06}",20,9,20.326483683518454,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.9, 'e': 3.54658977660031e-06}",25,13,21.93124386353093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.9, 'e': 3.533269263384024e-06}",20,3,28.69335939944522,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.9, 'e': 3.5200236545589585e-06}",20,16,6.459835961548963,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.9, 'e': 3.5068523895692182e-06}",20,12,14.904789365338246,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.9, 'e': 3.4937549130928464e-06}",20,12,14.488707419798107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.9, 'e': 3.4807306749832927e-06}",25,13,21.77795789205088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.9, 'e': 3.4677791302116388e-06}",20,13,14.422485934718058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.9, 'e': 3.4548997388095795e-06}",30,20,18.35721873199863,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
